sample_id,pathway_name,max_prob,mean_prob,n_pairs,partners,directions,rank
ALl8pre,GALECTIN,6.713451582656336e-5,3.125079663073178e-5,13,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Immune->Plasma,11
ALl8pre,ANNEXIN,3.822397906990397e-5,1.6125815676469773e-5,13,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Granulocytes (Neutrophils); NK cells_CD56-_CD16+_cytokine,Plasma->Immune,12
ALl8pre,SELPLG,3.3298367998262016e-5,1.1216033538190914e-5,20,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_Naive; cDC2; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,13
ALl8pre,ICAM,3.2347818716358516e-5,2.5792027338004e-6,124,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class switched; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,14
ALl8pre,Prostaglandin,2.4986073149020205e-5,2.7180497970883466e-6,70,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; Treg,Plasma->Immune,15
ALl8pre,IGF,2.4561837499753613e-5,7.000535121814707e-6,7,CD14 Mono_neutrophil-like2; cDC2; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal,Plasma->Immune,16
ALl8pre,CysLTs,2.1703898842200375e-5,4.730191326644951e-6,26,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Mature B cells class switched; NK cells_CD56-_CD16+_cytokine; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,17
ALl8pre,RESISTIN,2.0203749706564766e-5,7.216702353508417e-6,5,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; Erythroid_CD34- CD71+ GlyA-; Granulocytes (Neutrophils),Immune->Plasma,18
ALl8pre,ADGRE,1.7437648589095862e-5,1.5165237587749022e-6,91,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,19
ALl8pre,CD48,1.5846891681175278e-5,8.972925330274779e-6,6,CD16 Mono; CD8_TEMRA; gdT; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; NK cells_CD56+_CD16-_immature,Plasma->Immune,20
ALl9post,MIF,0.005315013,8.655964743861022e-4,40,B cells_cycling; Basophils; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; cDC2; Colony Forming Unit-Granulocytes; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,1
ALl9post,APP,0.001121755,2.1146473405567063e-4,7,B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; cDC2; Hematopoietic stem cells_CD133+ CD34dim; pDC,Immune->Plasma,2
ALl9post,MHC-I,6.798300142541899e-4,1.478843602356145e-4,51,CD16 Mono; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; gdT; NK cells_CD56+_CD16-_immature,Immune->Plasma; Plasma->Immune,3
ALl9post,CypA,6.719798744136004e-4,3.878451698529236e-4,7,B cells_cycling; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim,Immune->Plasma; Plasma->Immune,4
ALl9post,BAFF,9.799394977148253e-5,2.3494659110919275e-5,31,B cells_cycling; Basophils; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,5
ALl9post,PECAM2,7.820297906999718e-5,1.8384357345733562e-5,18,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; CD8_TEMRA; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,6
ALl9post,CD99,6.467953351273659e-5,3.19548850419174e-5,14,B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; gdT; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,7
ALl9post,APRIL,5.2582650136302045e-5,1.5311382363039417e-5,20,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Erythroid_CD34+ CD71+ GlyA-; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,8
ALl9post,GALECTIN,3.598383743663583e-5,1.6967310412180825e-5,15,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,9
ALl9post,PECAM1,2.4042978289592724e-5,2.382822327448451e-5,4,CD16 Mono; NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,10
ALl9post,PARs,2.070720854005716e-5,8.791745160344593e-6,11,B cells_cycling; CD4_EM; CD8_CM; CD8_EM; CD8_TEMRA; gdT; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56+_CD16-_immature,Immune->Plasma; Plasma->Immune,11
ALl9post,CLEC,1.7114475546721433e-5,5.915069242626015e-6,7,CD4_CM; CD4_EM; CD8_CM; CD8_EM; gdT; NK cells_CD56+_CD16-_immature,Immune->Plasma; Plasma->Immune,12
ALl9post,IL16,1.664256966079411e-5,1.664256966079411e-5,1,pDC,Plasma->Immune,13
ALl9post,ICAM,1.4425528528408342e-5,5.0165680941153964e-6,15,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,14
ALl9post,CD45,1.3626153182808451e-5,6.516200692700551e-6,7,B cells_cycling; Basophils; cDC2; Colony Forming Unit-Granulocytes; Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class switched; Naive B cells,Plasma->Immune,15
ALl9post,Prostaglandin,1.137142478793603e-5,3.731204469061095e-6,11,CD16 Mono; CD4_EM; CD8_EM; CD8_TEMRA; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine,Plasma->Immune,16
ALl9post,MK,9.833264013481815e-6,2.6342093032016884e-6,12,B cells_cycling; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim,Immune->Plasma,17
ALl9post,SEMA4,9.28330098499651e-6,2.9896708250375857e-6,15,B cells_cycling; Basophils; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Colony Forming Unit-Granulocytes; Erythroid_CD34+ CD71+ GlyA-; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma; Plasma->Immune,18
ALl9post,CDH1,6.948669726230436e-6,3.2481136445238977e-6,3,Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-,Immune->Plasma,19
ALl9post,MHC-II,6.404623337243967e-6,1.7494134233442848e-6,12,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; cDC2; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Plasma->Immune,20
ALl9pre,MIF,0.002355328,4.3806574498319976e-4,69,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71- GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,1
ALl9pre,MHC-I,0.001322875,1.6483764897326966e-4,94,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; gdT; Granulocytes (Neutrophils); MAIT; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC,Plasma->Immune,2
ALl9pre,APP,4.5973350440148514e-4,6.344872855636467e-5,11,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; pDC; Regulatory B cells,Immune->Plasma,3
ALl9pre,CypA,3.899118565908099e-4,8.634909465364051e-5,37,B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71- GlyA+; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,4
ALl9pre,MK,3.623844575804708e-4,2.6406141654349814e-5,101,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Macrophage; MAIT; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,5
ALl9pre,BAFF,3.1101776984791043e-4,4.178558399211207e-5,51,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71- GlyA+; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Macrophage; MAIT; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,6
ALl9pre,VCAM,1.8313131365977305e-4,1.3452920799643338e-4,2,Macrophage,Plasma->Immune,7
ALl9pre,PECAM2,1.6635824729406632e-4,2.4282238887457e-5,32,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; CD8_EM; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; Macrophage; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Regulatory B cells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,8
ALl9pre,APRIL,9.312985765495244e-5,2.3071346566254075e-5,18,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,9
ALl9pre,CXCL,6.56785244703573e-5,7.297613830059819e-6,9,CD14 Mono_neutrophil-like1; CD14 Mono_neutrophil-like2; Erythroid_CD34- CD71- GlyA+; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Granulocytes (Neutrophils); Macrophage,Immune->Plasma; Plasma->Immune,10
ALl9pre,GAS,5.45528279347546e-5,2.010397928640591e-5,3,CD16 Mono; Macrophage,Plasma->Immune,11
ALl9pre,PECAM1,3.810282982482539e-5,1.184909253566846e-5,25,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Erythroid_CD34- CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; Macrophage; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; Regulatory B cells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,12
ALl9pre,MHC-II,3.5054960232600465e-5,9.394016679353252e-6,15,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; cDC2; Colony Forming Unit-Granulocytes; Macrophage; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Plasma->Immune,13
ALl9pre,GALECTIN,3.458447807241704e-5,1.5018022196137676e-5,16,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; Macrophage; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal,Immune->Plasma,14
ALl9pre,ICAM,2.8352486410259363e-5,7.827961094101893e-6,44,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; Treg,Immune->Plasma; Plasma->Immune,15
ALl9pre,SELPLG,1.7814933451579957e-5,1.0791607137689825e-5,8,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; cDC2; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56+_CD16-_immature; pDC,Plasma->Immune,16
ALl9pre,Prostaglandin,1.5695836058743295e-5,2.1746121384517414e-6,63,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Macrophage; MAIT; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; Treg,Plasma->Immune,17
ALl9pre,CD99,7.898539731500392e-6,3.165658660549536e-6,8,CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; gdT; Granulocytes (Neutrophils); NK cells_CD56-_CD16+_cytokine,Plasma->Immune,18
ALl9pre,ADGRE,7.778975482636559e-6,4.6004627857282333e-7,45,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71- GlyA+; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Macrophage; MAIT; Mature B cells class switched; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,19
ALl9pre,CD48,5.750356854307745e-6,1.9280590717429873e-6,7,CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_TEMRA; cDC2; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal,Plasma->Immune,20
HPCAL1,MIF,9.258699806232126e-4,1.6638025283405262e-4,55,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,1
HPCAL1,MHC-I,5.039711748212536e-4,4.52508077576477e-5,111,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; gdT; Hematopoietic stem cells_CD133+ CD34dim; Macrophage; MAIT; Mature B cells class able to switch; Mature B cells class switched; Megakaryocytes; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,2
HPCAL1,MK,1.7649257865202676e-4,1.5884853428482806e-5,68,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; Macrophage; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,3
HPCAL1,CypA,1.6892205068446312e-4,3.421268131944162e-5,26,CD14 Mono_dendritic-like2; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,4
HPCAL1,CXCL,1.2760162114886775e-4,8.516199010575996e-5,2,Macrophage; Mature B cells class switched,Immune->Plasma,5
HPCAL1,APP,7.364662997665298e-5,8.663230987740638e-6,13,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Megakaryocytes; pDC,Immune->Plasma,6
HPCAL1,BAFF,4.021981538620195e-5,9.551902030319937e-6,33,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,7
HPCAL1,VCAM,3.949171134484606e-5,6.957978373904293e-6,6,Macrophage; Mature B cells class switched; NK cells_CD56-_CD16+_cytokine,Plasma->Immune,8
HPCAL1,CCL,3.265919024563351e-5,6.487992644831195e-6,13,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Macrophage; NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,9
HPCAL1,MHC-II,2.104017732543397e-5,2.888934572989906e-6,21,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; Macrophage; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Plasma->Immune,10
HPCAL1,CLEC,1.9479792679997827e-5,6.381069067157909e-6,6,CD4_CM; CD4_EM; CD8_TEMRA; gdT; MAIT; NK cells_CD56-_CD16+_cytotoxic_terminal,Plasma->Immune,11
HPCAL1,APRIL,1.7876042925019102e-5,4.283243727611652e-6,15,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; Hematopoietic stem cells_CD133+ CD34dim; Macrophage; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,12
HPCAL1,PECAM2,1.6779421622612427e-5,3.37950176003424e-6,16,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Macrophage; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,13
HPCAL1,GALECTIN,1.4557150253455585e-5,2.7110616920923293e-6,19,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,14
